record_type,id,timestamp,direction,from,to,phone_hash,contact_name,message,media_filename,gps_lat,gps_lon,app,app_event,device_id,imei,notes
sms,SM00083,2025-07-10 11:59:00,outgoing,+33600000001,+33622223333,hash_30y5,Yann,Je reserve pour 2 personnes a 20h.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00086,2025-07-10 12:10:00,incoming,+33644444444,+33600000001,hash_09d4,Benjamin,"Bonne nuit, a demain.",,,,sms,received,DEV123,IMEI0001,
sms,SM00087,2025-07-10 12:13:00,outgoing,+33600000001,+33617171717,hash_25t0,Julie,"Merci, j'ai bien recu le fichier.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00088,2025-07-10 12:17:00,incoming,+33711111111,+33600000001,hash_16k1,ServiceClient,Peux-tu confirmer la reservation ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00091,2025-07-10 12:26:00,outgoing,+33600000001,+33700000000,hash_15j0,AgenceVoyage,Quel est le plan pour ce weekend ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00095,2025-07-10 12:34:00,outgoing,+33600000001,+33611111111,hash_06a1,Emma Dupont,Tu as vu mon message concernant le projet ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00096,2025-07-10 12:39:00,incoming,+33617171717,+33600000001,hash_25t0,Julie,Je reserve pour 2 personnes a 20h.,,,,sms,received,DEV123,IMEI0001,
sms,SM00102,2025-07-10 12:50:00,outgoing,+33600000001,+33700000000,hash_15j0,AgenceVoyage,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00105,2025-07-10 12:57:00,incoming,+33620202020,+33600000001,hash_28w3,Adel,J'ai ce qu'il te faut et même un glock.,,,,sms,received,DEV123,IMEI0001,
sms,SM00106,2025-07-10 12:59:00,outgoing,+33600000001,+33621212121,hash_29x4,Olivia,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00109,2025-07-10 13:07:00,incoming,+33733333333,+33600000001,hash_19n4,Lucas,Je serai en retard d'environ 10 minutes.,,,,sms,received,DEV123,IMEI0001,
sms,SM00111,2025-07-10 13:11:00,outgoing,+33600000001,+33655555555,hash_10e5,Laura,Quel est le plan pour ce weekend ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00112,2025-07-10 13:16:00,outgoing,+33600000001,+33620202020,hash_28w3,Ines,Tu as vu mon message concernant le projet ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00113,2025-07-10 13:16:00,outgoing,+33600000001,+33677777777,hash_12g7,Administratif,"Bonne nuit, a demain.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00115,2025-07-10 13:19:00,outgoing,+33600000001,+33619191919,hash_27v2,Hugo,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00116,2025-07-10 13:23:00,incoming,+33617171717,+33600000001,hash_25t0,Julie,On garde la meme heure pour demain ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00117,2025-07-10 13:23:00,outgoing,+33600000001,+33617171717,hash_25t0,Julie,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00118,2025-07-10 13:28:00,outgoing,+33600000001,+33733333333,hash_19n4,Lucas,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00119,2025-07-10 13:33:00,outgoing,+33600000001,+33612121212,hash_17l2,Adel,Parfait je vais lui donner rendez vous,,,,sms,sent,DEV123,IMEI0001,
sms,SM00121,2025-07-10 13:36:00,outgoing,+33600000001,+33622222222,hash_07b2,Paul Martin,"Merci, j'ai bien recu le fichier.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00124,2025-07-10 13:42:00,outgoing,+33600000001,+33722222222,hash_18m3,Livraison,"Merci, j'ai bien recu le fichier.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00128,2025-07-10 13:56:00,outgoing,+33600000001,+33711111111,hash_16k1,ServiceClient,On garde la meme heure pour demain ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00129,2025-07-10 13:59:00,outgoing,+33600000001,+33616161616,hash_24s9,Marc,Quel est le plan pour ce weekend ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00131,2025-07-10 14:07:00,outgoing,+33600000001,+33655555555,hash_10e5,Laura,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00132,2025-07-10 14:12:00,incoming,+33699999999,+33600000001,hash_14i9,Marine,"Salut Marine, tu es dispo pour un cafe ce soir ?",,,,sms,received,DEV123,IMEI0001,
sms,SM00135,2025-07-10 14:18:00,outgoing,+33600000001,+33644444444,hash_09d4,Benjamin,Tu as vu mon message concernant le projet ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00136,2025-07-10 14:23:00,incoming,+33622222222,+33600000001,hash_07b2,Paul Martin,Peux-tu m'envoyer le document de la reunion ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00137,2025-07-10 14:25:00,outgoing,+33600000001,+33655555555,hash_10e5,Laura,Quel est le plan pour ce weekend ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00138,2025-07-10 14:30:00,outgoing,+33600000001,+33666666666,hash_11f6,Sophie,Peux-tu m'envoyer le document de la reunion ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00139,2025-07-10 14:32:00,outgoing,+33600000001,+33688888888,hash_13h8,Samir,On garde la meme heure pour demain ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00141,2025-07-10 14:39:00,outgoing,+33600000001,+33612121212,hash_17l2,Thomas,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00146,2025-07-10 14:45:00,outgoing,+33600000001,+33699999999,hash_14i9,Marine,Quel est le plan pour ce weekend ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00147,2025-07-10 14:45:00,outgoing,+33600000001,+33614141414,hash_22q7,Nicolas,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00148,2025-07-10 14:50:00,outgoing,+33600000001,+33633333333,hash_08c3,Maman,"Salut Maman, tu es dispo pour un cafe ce soir ?",,,,sms,sent,DEV123,IMEI0001,
sms,SM00153,2025-07-10 14:59:00,incoming,+33621212121,+33600000001,hash_29x4,Olivia,On garde la meme heure pour demain ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00154,2025-07-10 15:01:00,outgoing,+33600000001,+33633333333,hash_08c3,Maman,"Bonne nuit, a demain.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00155,2025-07-10 15:04:00,incoming,+33619191919,+33600000001,hash_27v2,Hugo,Quel est le plan pour ce weekend ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00157,2025-07-10 15:06:00,outgoing,+33600000001,+33644444444,hash_09d4,Benjamin,Tu as vu mon message concernant le projet ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00161,2025-07-10 15:17:00,outgoing,+33600000001,+33744445555,hash_31z6,AgenceImmo,Je reserve pour 2 personnes a 20h.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00163,2025-07-10 15:23:00,outgoing,+33600000001,+33622222222,hash_07b2,Paul Martin,"Merci, j'ai bien recu le fichier.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00168,2025-07-10 15:41:00,incoming,+33733333333,+33600000001,hash_19n4,Lucas,On garde la meme heure pour demain ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00170,2025-07-10 15:48:00,incoming,+33722222222,+33600000001,hash_18m3,Livraison,Je reserve pour 2 personnes a 20h.,,,,sms,received,DEV123,IMEI0001,
sms,SM00177,2025-07-10 16:18:00,outgoing,+33600000001,+33619191919,hash_27v2,Hugo,"Bonne nuit, a demain.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00180,2025-07-10 16:27:00,incoming,+33688888888,+33600000001,hash_13h8,Samir,"Merci, j'ai bien recu le fichier.",,,,sms,received,DEV123,IMEI0001,
sms,SM00182,2025-07-10 16:36:00,incoming,+33620202020,+33600000001,hash_28w3,Ines,Peux-tu confirmer la reservation ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00183,2025-07-10 16:36:00,outgoing,+33600000001,+33644444444,hash_09d4,Benjamin,"Merci, j'ai bien recu le fichier.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00186,2025-07-10 16:48:00,incoming,+33677777777,+33600000001,hash_12g7,Administratif,"Bonne nuit, a demain.",,,,sms,received,DEV123,IMEI0001,
sms,SM00187,2025-07-10 16:53:00,outgoing,+33600000001,+33666666666,hash_11f6,Sophie,On garde la meme heure pour demain ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00188,2025-07-10 16:53:00,incoming,+33619191919,+33600000001,hash_27v2,Hugo,"Merci, j'ai bien recu le fichier.",,,,sms,received,DEV123,IMEI0001,
sms,SM00189,2025-07-10 16:54:00,outgoing,+33600000001,+33615151515,hash_23r8,Isabelle,Je reserve pour 2 personnes a 20h.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00191,2025-07-10 16:56:00,outgoing,+33600000001,+33733333333,hash_19n4,Lucas,Quel est le plan pour ce weekend ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00193,2025-07-10 17:01:00,outgoing,+33600000001,+33618181818,hash_26u1,Alex,"Bonne nuit, a demain.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00196,2025-07-10 17:13:00,outgoing,+33600000001,+33733333333,hash_19n4,Lucas,"Salut Lucas, tu es dispo pour un cafe ce soir ?",,,,sms,sent,DEV123,IMEI0001,
sms,SM00199,2025-07-10 17:25:00,outgoing,+33600000001,+33700000000,hash_15j0,AgenceVoyage,On garde la meme heure pour demain ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00202,2025-07-10 17:31:00,outgoing,+33600000001,+33616161616,hash_24s9,Marc,Quel est le plan pour ce weekend ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00207,2025-07-10 17:44:00,outgoing,+33600000001,+33666666666,hash_11f6,Sophie,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00208,2025-07-10 17:48:00,outgoing,+33600000001,+33621212121,hash_29x4,Olivia,Je reserve pour 2 personnes a 20h.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00211,2025-07-10 17:53:00,outgoing,+33600000001,+33621212121,hash_29x4,Olivia,"Merci, j'ai bien recu le fichier.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00216,2025-07-10 18:09:00,outgoing,+33600000001,+33611111111,hash_06a1,Emma Dupont,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00217,2025-07-10 18:09:00,incoming,+33699999999,+33600000001,hash_14i9,Marine,"Salut Marine, tu es dispo pour un cafe ce soir ?",,,,sms,received,DEV123,IMEI0001,
sms,SM00218,2025-07-10 18:14:00,incoming,+33615151515,+33600000001,hash_23r8,Isabelle,"Salut Isabelle, tu es dispo pour un cafe ce soir ?",,,,sms,received,DEV123,IMEI0001,
sms,SM00220,2025-07-10 18:16:00,incoming,+33622223333,+33600000001,hash_30y5,Yann,Peux-tu m'envoyer le document de la reunion ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00230,2025-07-10 18:42:00,outgoing,+33600000001,+33644444444,hash_09d4,Benjamin,Peux-tu m'envoyer le document de la reunion ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00231,2025-07-10 18:43:00,outgoing,+33600000001,+33611111111,hash_06a1,Emma Dupont,"Bonne nuit, a demain.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00232,2025-07-10 18:44:00,incoming,+33744445555,+33600000001,hash_31z6,AgenceImmo,On garde la meme heure pour demain ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00233,2025-07-10 18:44:00,incoming,+33744445555,+33600000001,hash_31z6,AgenceImmo,On garde la meme heure pour demain ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00237,2025-07-10 18:54:00,incoming,+33615151515,+33600000001,hash_23r8,Isabelle,Peux-tu confirmer la reservation ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00240,2025-07-10 19:00:00,outgoing,+33600000001,+33615151515,hash_23r8,Isabelle,Tu as vu mon message concernant le projet ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00242,2025-07-10 19:07:00,outgoing,+33600000001,+33722222222,hash_18m3,Livraison,Quel est le plan pour ce weekend ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00244,2025-07-10 19:11:00,outgoing,+33600000001,+33744445555,hash_31z6,AgenceImmo,On garde la meme heure pour demain ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00245,2025-07-10 19:14:00,outgoing,+33600000001,+33617171717,hash_25t0,Julie,On garde la meme heure pour demain ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00249,2025-07-10 19:22:00,incoming,+33616161616,+33600000001,hash_24s9,Marc,"Merci, j'ai bien recu le fichier.",,,,sms,received,DEV123,IMEI0001,
sms,SM00254,2025-07-10 19:35:00,incoming,+33613131313,+33600000001,hash_21p6,Clara,Je serai en retard d'environ 10 minutes.,,,,sms,received,DEV123,IMEI0001,
sms,SM00263,2025-07-10 19:51:00,incoming,+33633333333,+33600000001,hash_08c3,Maman,"Merci, j'ai bien recu le fichier.",,,,sms,received,DEV123,IMEI0001,
sms,SM00266,2025-07-10 19:56:00,outgoing,+33600000001,+33622223333,hash_30y5,Yann,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00268,2025-07-10 19:57:00,outgoing,+33600000001,+33611111111,hash_06a1,Emma Dupont,"Salut Emma Dupont, tu es dispo pour un cafe ce soir ?",,,,sms,sent,DEV123,IMEI0001,
sms,SM00269,2025-07-10 19:59:00,outgoing,+33600000001,+33711111111,hash_16k1,ServiceClient,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00275,2025-07-10 20:14:00,outgoing,+33600000001,+33622223333,hash_30y5,Yann,Je reserve pour 2 personnes a 20h.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00276,2025-07-10 20:18:00,outgoing,+33600000001,+33618181818,hash_26u1,Alex,"Bonne nuit, a demain.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00286,2025-07-10 20:38:00,outgoing,+33600000001,+33633333333,hash_08c3,Maman,Tu as vu mon message concernant le projet ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00289,2025-07-10 20:41:00,outgoing,+33600000001,+33688888888,hash_13h8,Samir,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00290,2025-07-10 20:42:00,outgoing,+33600000001,+33744445555,hash_31z6,AgenceImmo,"Bonne nuit, a demain.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00291,2025-07-10 20:47:00,outgoing,+33600000001,+33722222222,hash_18m3,Livraison,"Merci, j'ai bien recu le fichier.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00294,2025-07-10 20:53:00,outgoing,+33600000001,+33619191919,hash_27v2,Hugo,"Merci, j'ai bien recu le fichier.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00296,2025-07-10 20:59:00,outgoing,+33600000001,+33633333333,hash_08c3,Maman,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00297,2025-07-10 21:00:00,outgoing,+33600000001,+33620202020,hash_28w3,Ines,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00304,2025-07-10 21:19:00,outgoing,+33600000001,+33677777777,hash_12g7,Administratif,Je reserve pour 2 personnes a 20h.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00305,2025-07-10 21:22:00,incoming,+33700000000,+33600000001,hash_15j0,AgenceVoyage,"Salut AgenceVoyage, tu es dispo pour un cafe ce soir ?",,,,sms,received,DEV123,IMEI0001,
sms,SM00308,2025-07-10 21:26:00,outgoing,+33600000001,+33619191919,hash_27v2,Hugo,Tu as vu mon message concernant le projet ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00310,2025-07-10 21:28:00,outgoing,+33600000001,+33612121212,hash_17l2,Thomas,Tu as vu mon message concernant le projet ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00313,2025-07-10 21:35:00,incoming,+33744445555,+33600000001,hash_31z6,AgenceImmo,Peux-tu m'envoyer le document de la reunion ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00314,2025-07-10 21:36:00,outgoing,+33600000001,+33611111111,hash_06a1,Emma Dupont,Peux-tu m'envoyer le document de la reunion ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00315,2025-07-10 21:37:00,outgoing,+33600000001,+33613131313,hash_21p6,Clara,"Merci, j'ai bien recu le fichier.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00316,2025-07-10 21:39:00,outgoing,+33600000001,+33655555555,hash_10e5,Laura,"Salut Laura, tu es dispo pour un cafe ce soir ?",,,,sms,sent,DEV123,IMEI0001,
sms,SM00317,2025-07-10 21:40:00,incoming,+33621212121,+33600000001,hash_29x4,Olivia,Je serai en retard d'environ 10 minutes.,,,,sms,received,DEV123,IMEI0001,
sms,SM00318,2025-07-10 21:44:00,outgoing,+33600000001,+33622223333,hash_30y5,Yann,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00319,2025-07-10 21:46:00,outgoing,+33600000001,+33618181818,hash_26u1,Alex,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00320,2025-07-10 21:49:00,outgoing,+33600000001,+33612121212,hash_17l2,Thomas,"Merci, j'ai bien recu le fichier.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00321,2025-07-10 21:53:00,incoming,+33733333333,+33600000001,hash_19n4,Lucas,Je serai en retard d'environ 10 minutes.,,,,sms,received,DEV123,IMEI0001,
sms,SM00322,2025-07-10 21:57:00,incoming,+33688888888,+33600000001,hash_13h8,Samir,"Salut Samir, tu es dispo pour un cafe ce soir ?",,,,sms,received,DEV123,IMEI0001,
sms,SM00324,2025-07-10 22:00:00,outgoing,+33600000001,+33644444444,hash_09d4,Benjamin,Je reserve pour 2 personnes a 20h.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00327,2025-07-10 22:08:00,incoming,+33617171717,+33600000001,hash_25t0,Julie,"Salut Julie, tu es dispo pour un cafe ce soir ?",,,,sms,received,DEV123,IMEI0001,
sms,SM00328,2025-07-10 22:08:00,incoming,+33621212121,+33600000001,hash_29x4,Olivia,Peux-tu m'envoyer le document de la reunion ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00329,2025-07-10 22:09:00,outgoing,+33600000001,+33615151515,hash_23r8,Isabelle,"Bonne nuit, a demain.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00330,2025-07-10 22:11:00,incoming,+33633333333,+33600000001,hash_08c3,Maman,"Bonne nuit, a demain.",,,,sms,received,DEV123,IMEI0001,
sms,SM00331,2025-07-10 22:13:00,outgoing,+33600000001,+33616161616,hash_24s9,Marc,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00332,2025-07-10 22:18:00,incoming,+33614141414,+33600000001,hash_22q7,Nicolas,"Salut Nicolas, tu es dispo pour un cafe ce soir ?",,,,sms,received,DEV123,IMEI0001,
sms,SM00335,2025-07-10 22:24:00,outgoing,+33600000001,+33617171717,hash_25t0,Julie,Je reserve pour 2 personnes a 20h.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00339,2025-07-10 22:31:00,incoming,+33612121212,+33600000001,hash_17l2,Thomas,Peux-tu m'envoyer le document de la reunion ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00342,2025-07-10 22:37:00,incoming,+33688888888,+33600000001,hash_13h8,Samir,Tu as vu mon message concernant le projet ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00343,2025-07-10 22:37:00,incoming,+33614141414,+33600000001,hash_22q7,Nicolas,Peux-tu m'envoyer le document de la reunion ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00347,2025-07-10 22:48:00,incoming,+33733333333,+33600000001,hash_19n4,Lucas,Quel est le plan pour ce weekend ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00351,2025-07-10 22:53:00,incoming,+33617171717,+33600000001,hash_25t0,Julie,"Salut Julie, tu es dispo pour un cafe ce soir ?",,,,sms,received,DEV123,IMEI0001,
sms,SM00353,2025-07-10 22:58:00,outgoing,+33600000001,+33611111111,hash_06a1,Emma Dupont,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00354,2025-07-10 23:02:00,outgoing,+33600000001,+33666666666,hash_11f6,Sophie,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00357,2025-07-10 23:09:00,outgoing,+33600000001,+33744445555,hash_31z6,AgenceImmo,Peux-tu m'envoyer le document de la reunion ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00358,2025-07-10 23:12:00,incoming,+33621212121,+33600000001,hash_29x4,Olivia,"Bonne nuit, a demain.",,,,sms,received,DEV123,IMEI0001,
sms,SM00365,2025-07-10 23:36:00,outgoing,+33600000001,+33622223333,hash_30y5,Yann,"Bonne nuit, a demain.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00367,2025-07-10 23:39:00,outgoing,+33600000001,+33666666666,hash_11f6,Sophie,Je reserve pour 2 personnes a 20h.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00372,2025-07-10 23:51:00,outgoing,+33600000001,+33677777777,hash_12g7,Administratif,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00373,2025-07-10 23:53:00,outgoing,+33600000001,+33655555555,hash_10e5,Laura,"Bonne nuit, a demain.",,,,sms,sent,DEV123,IMEI0001,
sms,SM00374,2025-07-10 23:57:00,incoming,+33611111111,+33600000001,hash_06a1,Emma Dupont,Peux-tu m'envoyer le document de la reunion ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00376,2025-07-11 00:04:00,incoming,+33644444444,+33600000001,hash_09d4,Benjamin,Quel est le plan pour ce weekend ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00378,2025-07-11 00:13:00,outgoing,+33600000001,+33711111111,hash_16k1,ServiceClient,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00379,2025-07-11 00:18:00,outgoing,+33600000001,+33619191919,hash_27v2,Hugo,On garde la meme heure pour demain ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM00384,2025-07-11 00:31:00,incoming,+33622223333,+33600000001,hash_30y5,Yann,Peux-tu m'envoyer le document de la reunion ?,,,,sms,received,DEV123,IMEI0001,
sms,SM00385,2025-07-11 00:36:00,outgoing,+33600000001,+33622222222,hash_07b2,Paul Martin,"Salut Paul Martin, tu es dispo pour un cafe ce soir ?",,,,sms,sent,DEV123,IMEI0001,
sms,SM00389,2025-07-11 00:46:00,outgoing,+33600000001,+33666666666,hash_11f6,Sophie,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM00391,2025-07-11 00:50:00,incoming,+33733333333,+33600000001,hash_19n4,Lucas,"Bonne nuit, a demain.",,,,sms,received,DEV123,IMEI0001,
